study_id,series_id,image_id,save_name,shape,shape_crop,window,crop_starts,photometric_interpreation,series_number,instance_number
2838d8cb10ba,e38064bf27f1,6b11814630ef,2838d8cb10ba_6b11814630ef.png,"(3480, 4248)","(3480, 4248)","(303.0, 1929.0)","(0, 0)",MONOCHROME1,1,1
1fe87642bbc3,44f8e364d170,6b16b46afc9f,1fe87642bbc3_6b16b46afc9f.png,"(3480, 4240)","(3480, 4132)","(23.0, 3606.0)","(0, 0)",MONOCHROME2,1,1
4de6472758de,1da97a21cbcc,6b365e092404,4de6472758de_6b365e092404.png,"(3052, 3052)","(3052, 3052)","(65.0, 3413.0)","(0, 0)",MONOCHROME2,1,1
23a38f510f64,057a1f4c17ae,6b4538ea6062,23a38f510f64_6b4538ea6062.png,"(3488, 4256)","(3486, 4255)","(110.0, 3687.0)","(0, 0)",MONOCHROME2,1,1
4f8d4904d509,030cfe13cd41,6b6b72356cc9,4f8d4904d509_6b6b72356cc9.png,"(2436, 3032)","(2436, 3032)","(3918.0, 63856.0)","(0, 0)",MONOCHROME1,1,1
0147e3c530f2,fbfa6b7a400e,6b730a1a4271,0147e3c530f2_6b730a1a4271.png,"(2970, 2977)","(2969, 2975)","(271.0, 3566.0)","(0, 0)",MONOCHROME2,1,1
6ae8a88c4b0c,ee8c893d2b39,6b7f9efbc371,6ae8a88c4b0c_6b7f9efbc371.png,"(1140, 1387)","(1088, 1387)","(66.0, 4082.0)","(0, 0)",MONOCHROME2,1,1
3de827a029ee,2a2b5a62286a,6b8872c61606,3de827a029ee_6b8872c61606.png,"(3488, 4256)","(3486, 4255)","(93.0, 3500.0)","(0, 0)",MONOCHROME2,1,1
3312377895b6,2a940856f05d,6b9250650ca0,3312377895b6_6b9250650ca0.png,"(2520, 3032)","(2516, 3028)","(1273.0, 3113.0)","(4, 0)",MONOCHROME2,1,1
598b2841a3d5,96e91a2f608b,6bbdc3314c0f,598b2841a3d5_6bbdc3314c0f.png,"(3488, 4256)","(3486, 4255)","(22.0, 3549.0)","(0, 0)",MONOCHROME2,1,1
1a6082c58f64,55c24d02a186,6bc60b22fc16,1a6082c58f64_6bc60b22fc16.png,"(2516, 3032)","(2516, 3032)","(21.0, 3502.0)","(0, 0)",MONOCHROME2,1,1
1cc933aac1e2,da98c5dfb9a2,6bd64b296e59,1cc933aac1e2_6bd64b296e59.png,"(2320, 2832)","(2320, 2815)","(28.0, 3437.0)","(0, 17)",MONOCHROME2,1,1
61f2e71f6a8f,7c519e3fa8ba,6bda7804187c,61f2e71f6a8f_6bda7804187c.png,"(3488, 4256)","(3486, 4255)","(26.0, 3478.0)","(0, 0)",MONOCHROME2,1,1
78e93504e04b,20ebdc8271a5,6be787214658,78e93504e04b_6be787214658.png,"(2436, 3032)","(2436, 3032)","(3925.0, 64267.0)","(0, 0)",MONOCHROME1,1,1
bc1596dfd0ec,6a7e52b44eb6,6c08c0dbcf5e,bc1596dfd0ec_6c08c0dbcf5e.png,"(2320, 2832)","(2320, 2832)","(232.0, 3524.0)","(0, 0)",MONOCHROME2,1,1
a791b775061f,bc531ce2f72b,6c15923d252c,a791b775061f_6c15923d252c.png,"(2544, 3056)","(2525, 3052)","(74.0, 3622.0)","(0, 0)",MONOCHROME2,1,1
c8a262f4d593,15711cd61680,6c198fd756df,c8a262f4d593_6c198fd756df.png,"(2801, 2802)","(2801, 2801)","(65.0, 2651.0)","(0, 0)",MONOCHROME2,1,1
91a2860aecda,79afe1d486f9,6c29f6e817a2,91a2860aecda_6c29f6e817a2.png,"(3488, 3488)","(3486, 3487)","(2.0, 3741.0)","(0, 0)",MONOCHROME2,1,5
60b889344085,5e8b141c0855,6c2f898525f8,60b889344085_6c2f898525f8.png,"(3480, 4240)","(3480, 4240)","(66.0, 3773.0)","(0, 0)",MONOCHROME2,2,1
7026a1d06acd,8ba96f6f0e37,6c34a22d6d61,7026a1d06acd_6c34a22d6d61.png,"(2805, 2992)","(2805, 2991)","(57.0, 2601.0)","(0, 0)",MONOCHROME2,1,1
dad30bc7ff47,ec2f0abf7f91,6c3b72416712,dad30bc7ff47_6c3b72416712.png,"(2336, 2836)","(2336, 2836)","(3033.0, 14581.0)","(0, 0)",MONOCHROME1,1,1
4c7bdd3da3d4,03abd00c0ff0,6c3ba0593a7f,4c7bdd3da3d4_6c3ba0593a7f.png,"(3488, 4256)","(3486, 4255)","(55.0, 3680.0)","(0, 0)",MONOCHROME2,1,1
8f8c93da549d,3491ca7cd85f,6c4f8305465a,8f8c93da549d_6c4f8305465a.png,"(2330, 2846)","(2330, 2846)","(34.0, 3548.0)","(0, 0)",MONOCHROME2,1,1
b35b5e223ed1,e1060318bd7c,6c50c9903dc4,b35b5e223ed1_6c50c9903dc4.png,"(2320, 2828)","(2320, 2828)","(1482.0, 14982.0)","(0, 0)",MONOCHROME1,1,1
e6822cd9cd0b,cb6c5f8d4d85,6c8fb4dd5fd7,e6822cd9cd0b_6c8fb4dd5fd7.png,"(3480, 4240)","(3480, 4240)","(47.0, 3755.0)","(0, 0)",MONOCHROME2,1,1
5f99c94e4596,102817cd8d7d,6cc2230359eb,5f99c94e4596_6cc2230359eb.png,"(1962, 2366)","(1961, 2365)","(33.0, 3896.0)","(0, 0)",MONOCHROME2,1,1
ee4155767b5f,cf75dce0de16,6cc7450bcfa4,ee4155767b5f_6cc7450bcfa4.png,"(2316, 2834)","(2189, 2682)","(44.0, 3606.0)","(65, 86)",MONOCHROME2,3,1
2386196182fd,e27ba0d6208e,6cccc27d8538,2386196182fd_6cccc27d8538.png,"(1627, 1958)","(1623, 1949)","(25.0, 13205.0)","(4, 0)",MONOCHROME2,10124,2
c65a84ca019d,d4462dd45d4e,6ce938fe8ffa,c65a84ca019d_6ce938fe8ffa.png,"(3004, 3020)","(3004, 3020)","(40.0, 3321.0)","(0, 0)",MONOCHROME2,1,1
8db3c6dd3bc8,3ea842a0de57,6d0230e7bc33,8db3c6dd3bc8_6d0230e7bc33.png,"(3480, 4248)","(3480, 4248)","(136.0, 1616.0)","(0, 0)",MONOCHROME1,2,1
ec466227e594,f6bbbc061bba,6d0e530c6208,ec466227e594_6d0e530c6208.png,"(2252, 2767)","(2245, 2761)","(601.0, 3557.0)","(0, 0)",MONOCHROME2,1,1
be27ee4c4df3,d7057db904d2,6d1d65e65b8c,be27ee4c4df3_6d1d65e65b8c.png,"(1140, 1387)","(1140, 1387)","(4.0, 4051.0)","(0, 0)",MONOCHROME2,1,1
bddc88dfb40f,830aad646774,6d29c79a607a,bddc88dfb40f_6d29c79a607a.png,"(2336, 2836)","(2336, 2836)","(1107.0, 15170.0)","(0, 0)",MONOCHROME1,2,1
cdea7e206121,923d0b045759,6d2ae3ccd741,cdea7e206121_6d2ae3ccd741.png,"(2989, 2992)","(2989, 2991)","(53.0, 2872.0)","(0, 0)",MONOCHROME2,1,1
fda355408eda,dcce0ddb7b3d,6d2fb9851b18,fda355408eda_6d2fb9851b18.png,"(2800, 3408)","(2800, 3408)","(4076.0, 16749.0)","(0, 0)",MONOCHROME1,1,1
2e47497e7ad0,b33255d4e6d9,6d2fe511f8b2,2e47497e7ad0_6d2fe511f8b2.png,"(2539, 3050)","(2539, 3050)","(77.0, 3562.0)","(0, 0)",MONOCHROME2,1,1
5ffacabcbf60,e991df3361b4,6d367afee473,5ffacabcbf60_6d367afee473.png,"(2344, 2614)","(2339, 2604)","(5474.0, 14263.0)","(5, 5)",MONOCHROME1,1,1
9d0157caf088,054366f39e38,6d36ffbc7864,9d0157caf088_6d36ffbc7864.png,"(3052, 3052)","(3052, 3052)","(74.0, 1461.0)","(0, 0)",MONOCHROME1,2,1
5846e5cc51a2,12e141bff843,6d47700cf105,5846e5cc51a2_6d47700cf105.png,"(2251, 2586)","(2244, 2579)","(697.0, 3677.0)","(6, 4)",MONOCHROME2,1,1
9e649215f5a8,0fd94293753b,6d48891f25db,9e649215f5a8_6d48891f25db.png,"(2336, 2836)","(2336, 2836)","(1753.0, 14645.0)","(0, 0)",MONOCHROME1,2,1
11dd0dac0097,01b5ccf31648,6d496f79fe93,11dd0dac0097_6d496f79fe93.png,"(3480, 4248)","(3480, 4182)","(140.0, 3669.0)","(0, 66)",MONOCHROME2,1,1
6ea453b90c6c,e14837e994a2,6d6f7276dafe,6ea453b90c6c_6d6f7276dafe.png,"(2540, 2880)","(2400, 2880)","(306.0, 9560.0)","(70, 0)",MONOCHROME2,,
c010f88a494b,b2c6f5316354,6d80c35b8d4e,c010f88a494b_6d80c35b8d4e.png,"(2336, 2836)","(2336, 2836)","(1168.0, 14802.0)","(0, 0)",MONOCHROME1,1,1
c36fc16ffb95,ecdd4751eaa8,6d91335ce972,c36fc16ffb95_6d91335ce972.png,"(3032, 3032)","(3001, 2968)","(7.0, 3558.0)","(0, 28)",MONOCHROME2,1,1
977af8f945cf,ad9b76bd4a38,6d9134de90e0,977af8f945cf_6d9134de90e0.png,"(2330, 2846)","(2330, 2846)","(45.0, 3497.0)","(0, 0)",MONOCHROME2,1,1
c0e02c0cd817,48c06249a500,6dc786c00bda,c0e02c0cd817_6dc786c00bda.png,"(2544, 3056)","(2527, 3051)","(29.0, 3749.0)","(17, 5)",MONOCHROME2,1,1
c15db163ce39,2955929fcffb,6ddf030ec946,c15db163ce39_6ddf030ec946.png,"(2828, 2320)","(2414, 2101)","(2.0, 220.0)","(414, 219)",MONOCHROME2,2,1
c0229edbdbf3,df718db6517a,6de594d1d480,c0229edbdbf3_6de594d1d480.png,"(2336, 2820)","(2336, 2820)","(1850.0, 14909.0)","(0, 0)",MONOCHROME1,1,1
ee5291818b77,d15cfe5b143e,6de5c45505ce,ee5291818b77_6de5c45505ce.png,"(1760, 2140)","(1706, 2138)","(170.0, 3547.0)","(0, 0)",MONOCHROME2,1,1
72425b393845,05edabc4edf9,6dec3f793d4f,72425b393845_6dec3f793d4f.png,"(2010, 2431)","(2010, 2431)","(1.0, 4060.0)","(0, 0)",MONOCHROME2,1,2
7a4341a6a2ee,d7d25e244f59,6df0ff8cce41,7a4341a6a2ee_6df0ff8cce41.png,"(2330, 2846)","(2330, 2846)","(25.0, 3534.0)","(0, 0)",MONOCHROME2,1,1
b8544e55f55e,89bfa275de72,6df2d2ec8f31,b8544e55f55e_6df2d2ec8f31.png,"(2336, 2836)","(2336, 2836)","(1894.0, 14959.0)","(0, 0)",MONOCHROME1,1,1
945d11f79ea4,70ed77d17cfc,6df74f84cb1b,945d11f79ea4_6df74f84cb1b.png,"(2012, 2012)","(2012, 2012)","(638.0, 4957.0)","(0, 0)",MONOCHROME2,7266,1
909b093ebd7b,aaa406f11591,6dfaf2639dcb,909b093ebd7b_6dfaf2639dcb.png,"(2320, 2832)","(2320, 2832)","(13.0, 218.0)","(0, 0)",MONOCHROME2,1,1
31cb04f8bc04,adaa95ea644f,6dfeacd5e499,31cb04f8bc04_6dfeacd5e499.png,"(2593, 2982)","(2592, 2980)","(311.0, 3492.0)","(0, 0)",MONOCHROME2,1,1
b92eb37d3456,20e9da2b1667,6dff1a912e05,b92eb37d3456_6dff1a912e05.png,"(3488, 4256)","(3486, 4255)","(66.0, 3511.0)","(0, 0)",MONOCHROME2,1,1
99c1585d12cb,9c85fe063e25,6e0b1b3031bb,99c1585d12cb_6e0b1b3031bb.png,"(2336, 2836)","(2336, 2826)","(8325.0, 16179.0)","(0, 9)",MONOCHROME1,1,1
9c9195463881,e4151b1b8cde,6e0cd6042c9e,9c9195463881_6e0cd6042c9e.png,"(2540, 2880)","(2400, 2880)","(97.0, 9046.0)","(70, 0)",MONOCHROME2,,
1daae8c5c00d,b78ffbb8dc4a,6e1f00bb51ef,1daae8c5c00d_6e1f00bb51ef.png,"(2801, 2498)","(2801, 2497)","(85.0, 3428.0)","(0, 0)",MONOCHROME2,1,1
6ab6283bd80f,dd02f5c6314a,6e1f04f572d9,6ab6283bd80f_6e1f04f572d9.png,"(3642, 4380)","(3553, 4328)","(114.0, 3523.0)","(68, 37)",MONOCHROME2,1,1
f8038bf5a049,4572a43a1001,6e27eafb467c,f8038bf5a049_6e27eafb467c.png,"(2991, 2992)","(2991, 2991)","(37.0, 2853.0)","(0, 0)",MONOCHROME2,1,1
f3a8abfb7d5a,a7968e75dc2a,6e37ebd5e141,f3a8abfb7d5a_6e37ebd5e141.png,"(2320, 2832)","(2320, 2701)","(1.0, 234.0)","(0, 0)",MONOCHROME2,1,1
54d88dea1338,758d572fc809,6e50d72d9cca,54d88dea1338_6e50d72d9cca.png,"(1760, 2140)","(1607, 2138)","(179.0, 3609.0)","(152, 0)",MONOCHROME2,1,1
d8fa04c1d853,9b0842b8669c,6e5946091b8a,d8fa04c1d853_6e5946091b8a.png,"(2320, 2836)","(2295, 2836)","(4614.0, 16604.0)","(25, 0)",MONOCHROME1,4,1
960d37415757,0b0880a0b1d4,6e5dbfb30008,960d37415757_6e5dbfb30008.png,"(2436, 3032)","(2436, 3032)","(3590.0, 64294.0)","(0, 0)",MONOCHROME1,1,1
99ba95380399,5edb028b77e2,6e668a5bbda9,99ba95380399_6e668a5bbda9.png,"(3052, 3052)","(3052, 3052)","(151.0, 1513.0)","(0, 0)",MONOCHROME1,1,1
7afee3a6d7e4,6091b0240451,6e8868fb3d1b,7afee3a6d7e4_6e8868fb3d1b.png,"(2781, 2926)","(2781, 2925)","(74.0, 2832.0)","(0, 0)",MONOCHROME2,1,1
c346c7718800,7a8a16fc5492,6e8b257502e7,c346c7718800_6e8b257502e7.png,"(2330, 2846)","(2330, 2846)","(30.0, 3562.0)","(0, 0)",MONOCHROME2,1,1
7c683e0b4100,4767183741c1,6e9fad584bff,7c683e0b4100_6e9fad584bff.png,"(2544, 3056)","(2528, 3052)","(18.0, 3121.0)","(16, 0)",MONOCHROME2,2,1
0ba072188224,9cf32bd76ce1,6ea6f1a79e68,0ba072188224_6ea6f1a79e68.png,"(2336, 2836)","(2336, 2836)","(1806.0, 14943.0)","(0, 0)",MONOCHROME1,1,1
05f85b86cdd6,799dd41241c0,6ea732c63929,05f85b86cdd6_6ea732c63929.png,"(3488, 4256)","(3486, 4255)","(3.0, 3390.0)","(0, 0)",MONOCHROME2,1,2
db14e640e037,bd4c9305acd6,6ebf56a0fab3,db14e640e037_6ebf56a0fab3.png,"(2320, 2832)","(2320, 2795)","(32.0, 237.0)","(0, 0)",MONOCHROME2,1,1
5312293ed94e,4a1895ae64c6,6ec7006d0320,5312293ed94e_6ec7006d0320.png,"(3480, 4240)","(3480, 4240)","(5746.0, 16554.0)","(0, 0)",MONOCHROME1,1,1
c2adb9afbb5f,12e52d3f7c3b,6ecd31b63948,c2adb9afbb5f_6ecd31b63948.png,"(2436, 3032)","(2436, 3032)","(3740.0, 64563.0)","(0, 0)",MONOCHROME1,1,1
66c8721f3b30,f0ba450fcb3e,6ed447bd8557,66c8721f3b30_6ed447bd8557.png,"(2416, 2872)","(2276, 2872)","(42.0, 202.0)","(70, 0)",MONOCHROME2,,
fc96b65aa265,f773049e27d8,6ee800f17ea5,fc96b65aa265_6ee800f17ea5.png,"(2320, 2832)","(2320, 2738)","(4.0, 3528.0)","(0, 0)",MONOCHROME2,1,1
fbe9974ec5b3,8263f5f423a9,6eeb7ab0f97d,fbe9974ec5b3_6eeb7ab0f97d.png,"(2320, 2832)","(2081, 2832)","(1.0, 217.0)","(0, 0)",MONOCHROME2,1,1
312c53ab6231,9fc76d4bc1e4,6ef10f0b23d5,312c53ab6231_6ef10f0b23d5.png,"(3488, 4256)","(3486, 4255)","(49.0, 3549.0)","(0, 0)",MONOCHROME2,1,1
2edd69dd0934,6c7a72a22344,6f08b0295244,2edd69dd0934_6f08b0295244.png,"(3006, 3006)","(3006, 3006)","(224.0, 2745.0)","(0, 0)",MONOCHROME2,1,1
51fef9be5005,0b02e541aee5,6f20f36051e5,51fef9be5005_6f20f36051e5.png,"(2336, 2836)","(2336, 2836)","(3768.0, 15848.0)","(0, 0)",MONOCHROME1,1,1
39cfc88f6f20,78c62e5deefd,6f27afc5a710,39cfc88f6f20_6f27afc5a710.png,"(2320, 2832)","(2320, 2832)","(166.0, 3681.0)","(0, 0)",MONOCHROME2,1,1
774720fb2a45,fae88f847faf,6f3d0dbe125a,774720fb2a45_6f3d0dbe125a.png,"(2336, 2836)","(2336, 2836)","(1166.0, 15662.0)","(0, 0)",MONOCHROME1,1,1
b127e8b39bcc,8370c716a25d,6f433de37ffc,b127e8b39bcc_6f433de37ffc.png,"(2330, 2846)","(2330, 2846)","(39.0, 3292.0)","(0, 0)",MONOCHROME2,1,1
8943d1d85097,4d2a4e3f2904,6f54e9cbd180,8943d1d85097_6f54e9cbd180.png,"(1760, 2140)","(1759, 2138)","(166.0, 3726.0)","(1, 0)",MONOCHROME2,2,1
84f7aa8afdc9,6e508e77ff18,6f5e70a99d77,84f7aa8afdc9_6f5e70a99d77.png,"(2966, 2695)","(2965, 2693)","(111.0, 3526.0)","(0, 0)",MONOCHROME2,1,1
b031bc52f736,72f212cc7d38,6f6f319dfdcd,b031bc52f736_6f6f319dfdcd.png,"(2801, 2802)","(2801, 2801)","(43.0, 2690.0)","(0, 0)",MONOCHROME2,1,1
8dd9d392745c,d18cdbed2230,6f70ea7aefe7,8dd9d392745c_6f70ea7aefe7.png,"(2416, 2872)","(2276, 2872)","(53.0, 226.0)","(70, 0)",MONOCHROME2,,
1f970230eff3,2f0a01700650,6f749e2783e1,1f970230eff3_6f749e2783e1.png,"(2800, 3408)","(2800, 3408)","(139.0, 2621.0)","(0, 0)",MONOCHROME2,2,1
f8c0c4c6a036,85dee376729c,6f815bf5bac5,f8c0c4c6a036_6f815bf5bac5.png,"(2801, 2798)","(2801, 2797)","(12.0, 2901.0)","(0, 0)",MONOCHROME2,1,1
a1864aaf556e,7db90b99030b,6f829732256b,a1864aaf556e_6f829732256b.png,"(2320, 2832)","(2320, 2832)","(12.0, 254.0)","(0, 0)",MONOCHROME2,1,1
7ee5e08e45e4,493cff18300e,6f90c979c527,7ee5e08e45e4_6f90c979c527.png,"(2544, 3056)","(2541, 3052)","(114.0, 3388.0)","(0, 4)",MONOCHROME2,1,1
7ccfe56da30b,16f6e55127b3,6f9a25fa8c15,7ccfe56da30b_6f9a25fa8c15.png,"(2336, 2836)","(2336, 2836)","(6766.0, 18641.0)","(0, 0)",MONOCHROME1,2,1
bae502afd0c2,44043c703431,6f9a5f616c30,bae502afd0c2_6f9a5f616c30.png,"(2520, 3032)","(2520, 2572)","(1648.0, 3229.0)","(0, 4)",MONOCHROME2,1,1
678c19bc184b,794856534ee4,6fa81edb1524,678c19bc184b_6fa81edb1524.png,"(2471, 2532)","(2470, 2530)","(386.0, 3561.0)","(0, 0)",MONOCHROME2,1,1
4a6c95b0cc17,dc10a30ff9d1,6fadc9266adb,4a6c95b0cc17_6fadc9266adb.png,"(2874, 2808)","(2874, 2808)","(5331.0, 17456.0)","(0, 0)",MONOCHROME1,1,1
045762d32a15,8a4ddf568efd,6fb675554ba4,045762d32a15_6fb675554ba4.png,"(2336, 2836)","(2336, 2836)","(3825.0, 15957.0)","(0, 0)",MONOCHROME1,1,1
c8113e6ba961,dfd76c9110fe,6fc76ce08872,c8113e6ba961_6fc76ce08872.png,"(2735, 2798)","(2735, 2797)","(612.0, 3220.0)","(0, 0)",MONOCHROME2,1,1
fb18563e2a98,5fde94b4dcfd,6fd22253534d,fb18563e2a98_6fd22253534d.png,"(2320, 2832)","(2299, 2832)","(9.0, 3393.0)","(21, 0)",MONOCHROME2,1,1
bb22c9af5073,e02cc3ee6759,6fd622cf52fc,bb22c9af5073_6fd622cf52fc.png,"(2931, 3660)","(2931, 3660)","(310.0, 3723.0)","(0, 0)",MONOCHROME1,1,1
1af41c4cbf5d,4ce4db6c19d0,6ff218d10741,1af41c4cbf5d_6ff218d10741.png,"(2336, 2836)","(2336, 2836)","(5425.0, 14661.0)","(0, 0)",MONOCHROME1,2,1
db9f9c62dc00,90e3abda431d,6ffef23b4aa9,db9f9c62dc00_6ffef23b4aa9.png,"(3480, 4240)","(3361, 3253)","(1818.0, 14747.0)","(88, 527)",MONOCHROME1,2,1
a642231f2c63,f14c353e2ac1,700fab8a4486,a642231f2c63_700fab8a4486.png,"(1140, 1387)","(1140, 1357)","(15.0, 4078.0)","(0, 30)",MONOCHROME2,1,1
7be73deb61a8,b3535fe474c0,70113b96d1a4,7be73deb61a8_70113b96d1a4.png,"(3480, 4240)","(3480, 4240)","(636.0, 3965.0)","(0, 0)",MONOCHROME2,1,1
accb3f0a6276,6edba3a25a28,70248cd9577f,accb3f0a6276_70248cd9577f.png,"(2320, 2832)","(2320, 2832)","(11.0, 228.0)","(0, 0)",MONOCHROME2,1,1
5f9127732aa5,27c1c74bd381,702b9333c3a8,5f9127732aa5_702b9333c3a8.png,"(2320, 2832)","(2320, 2796)","(76.0, 3412.0)","(0, 36)",MONOCHROME2,1,1
85f8405ef40a,397da73c03b6,704382efd7e4,85f8405ef40a_704382efd7e4.png,"(2330, 2846)","(2330, 2846)","(48.0, 3051.0)","(0, 0)",MONOCHROME2,1,1
ca161dc3fc3f,69002346b974,7049d03afe69,ca161dc3fc3f_7049d03afe69.png,"(3480, 4248)","(3480, 4248)","(186.0, 3538.0)","(0, 0)",MONOCHROME2,1,1
655298dad8ed,b4d5afcd8872,70537432956f,655298dad8ed_70537432956f.png,"(3480, 4240)","(3480, 4240)","(498.0, 3705.0)","(0, 0)",MONOCHROME2,1,1
05f00e9a126b,162edab08417,70559aabae55,05f00e9a126b_70559aabae55.png,"(2314, 2508)","(2314, 2508)","(1048.0, 7346.0)","(0, 0)",MONOCHROME2,,
76358a70fd4a,6c55ab85bda7,705648e1e51a,76358a70fd4a_705648e1e51a.png,"(2400, 2880)","(2352, 2879)","(930.0, 7484.0)","(24, 0)",MONOCHROME2,,
8f460f57d325,47fb7322517e,705b277c5f03,8f460f57d325_705b277c5f03.png,"(3488, 4256)","(3487, 4255)","(14.0, 3352.0)","(0, 0)",MONOCHROME2,1,2
d2ddeca64f16,978e258088bc,705eea360dd8,d2ddeca64f16_705eea360dd8.png,"(3480, 4240)","(3480, 4240)","(27.0, 220.0)","(0, 0)",MONOCHROME2,1,1
ee22d804e868,57f7e47bb6a0,7064823e0cf2,ee22d804e868_7064823e0cf2.png,"(2336, 2836)","(2294, 2836)","(3350.0, 15182.0)","(0, 0)",MONOCHROME1,1,1
e19121eb93f0,638f44a17a45,7067c4fcc1db,e19121eb93f0_7067c4fcc1db.png,"(2336, 2788)","(2336, 2788)","(1524.560000000005, 14685.0)","(0, 0)",MONOCHROME1,1,1
f18fc8dcef6d,9f376fb76fcb,706855efa152,f18fc8dcef6d_706855efa152.png,"(2544, 3056)","(2537, 2838)","(146.0, 3582.0)","(7, 0)",MONOCHROME2,1,1
99cf4e630194,62fc10db768f,7072c0a0fc8e,99cf4e630194_7072c0a0fc8e.png,"(2977, 2978)","(2976, 2976)","(162.0, 3590.0)","(0, 0)",MONOCHROME2,1,2
bf9ae4f2c898,3b4ecaac448a,7087bcc1f1f6,bf9ae4f2c898_7087bcc1f1f6.png,"(2336, 2836)","(2336, 2836)","(2043.0, 15578.0)","(0, 0)",MONOCHROME1,1,1
76c9821a3d06,efd831bd3457,708c4da6e70d,76c9821a3d06_708c4da6e70d.png,"(3006, 3006)","(3006, 3006)","(479.0, 3957.0)","(0, 0)",MONOCHROME2,1,1
e65207f12ea2,981adbad9095,708d6ec7641b,e65207f12ea2_708d6ec7641b.png,"(2544, 3056)","(2541, 3032)","(25.0, 3227.0)","(0, 24)",MONOCHROME2,1,1
45ba102094d2,b14328823207,709130ce5a22,45ba102094d2_709130ce5a22.png,"(2544, 3056)","(2529, 3052)","(289.0, 3644.0)","(0, 0)",MONOCHROME2,1,1
b3cf474bee3b,799584ebe1db,7095413843dd,b3cf474bee3b_7095413843dd.png,"(3198, 3056)","(3056, 3056)","(61.0, 250.0)","(71, 0)",MONOCHROME2,,
0f21dc4d6a38,dbad539f555f,709d6696892a,0f21dc4d6a38_709d6696892a.png,"(2330, 2846)","(2330, 2846)","(53.0, 3479.0)","(0, 0)",MONOCHROME2,1,1
17cea777771b,84e0efeadc47,70a7e221ebf5,17cea777771b_70a7e221ebf5.png,"(2797, 2802)","(2797, 2801)","(53.0, 2810.0)","(0, 0)",MONOCHROME2,1,1
8f67031d69a9,f9b24bd1fe95,70bed7100941,8f67031d69a9_70bed7100941.png,"(3480, 4248)","(3385, 3523)","(177.0, 1851.0)","(95, 411)",MONOCHROME1,2,1
2d0a69701602,268cb509033a,70cc46cb57fd,2d0a69701602_70cc46cb57fd.png,"(2520, 3032)","(2517, 3028)","(92.0, 3697.0)","(0, 0)",MONOCHROME2,1,1
3b317a8d01e7,6517d9107991,70e09e25147f,3b317a8d01e7_70e09e25147f.png,"(2800, 3408)","(2800, 3408)","(1213.0, 14890.0)","(0, 0)",MONOCHROME1,1,1
1e7dc61b9022,21d9278f1afe,70e4448d6e9b,1e7dc61b9022_70e4448d6e9b.png,"(2948, 2974)","(2947, 2972)","(204.0, 3575.0)","(0, 0)",MONOCHROME2,1,1
c1ba4d912111,5d1e7b4f209f,70e85faa319e,c1ba4d912111_70e85faa319e.png,"(2320, 2832)","(2320, 2664)","(1.0, 229.0)","(0, 168)",MONOCHROME2,2,1
604e3942c322,0303d755e65c,70e8d5a5a9c2,604e3942c322_70e8d5a5a9c2.png,"(3006, 3006)","(3006, 3006)","(522.0, 4018.0)","(0, 0)",MONOCHROME2,1,1
0d33fb757a01,4ae25d0cf04f,70fbcd6dcc53,0d33fb757a01_70fbcd6dcc53.png,"(2336, 2836)","(2336, 2836)","(3953.0, 15710.0)","(0, 0)",MONOCHROME1,1,1
1ed21574ae51,929240fbc9b2,70fcced4ab9a,1ed21574ae51_70fcced4ab9a.png,"(2242, 2846)","(2235, 2846)","(7.0, 3620.0)","(7, 0)",MONOCHROME2,3,1
bab9f823eb40,8ba031bc2535,7117291867a9,bab9f823eb40_7117291867a9.png,"(2330, 2846)","(2330, 2846)","(539.0, 3452.0)","(0, 0)",MONOCHROME2,1,1
c4749d8f848a,8b769e29ae05,7125a29cfb98,c4749d8f848a_7125a29cfb98.png,"(2306, 2846)","(2240, 2846)","(37.0, 3434.0)","(66, 0)",MONOCHROME2,1,1
a1df5617626b,09ccaba809eb,7148e124d7dd,a1df5617626b_7148e124d7dd.png,"(2536, 3048)","(2536, 3048)","(3893.0, 15644.0)","(0, 0)",MONOCHROME1,1,1
940927eb98cc,0e2bfde57cab,716a86c7671b,940927eb98cc_716a86c7671b.png,"(2544, 3056)","(2540, 3048)","(30.0, 3479.0)","(4, 4)",MONOCHROME2,3,1
e1f5682712bd,7caeaae7c671,717e09848fff,e1f5682712bd_717e09848fff.png,"(3480, 4248)","(3128, 4247)","(102.0, 3519.0)","(0, 0)",MONOCHROME2,1,1
9168dcefe508,687326615e53,717ea5155b46,9168dcefe508_717ea5155b46.png,"(2544, 3056)","(2540, 3052)","(3.0, 2326.0)","(4, 0)",MONOCHROME2,2,1
23275157cb8a,cc0dcfef2847,7183445f4d28,23275157cb8a_7183445f4d28.png,"(3480, 4248)","(3480, 4248)","(103.0, 3414.0)","(0, 0)",MONOCHROME2,1,1
e4f441fea405,5a1ca4b5ab6f,7190eb5e2f30,e4f441fea405_7190eb5e2f30.png,"(3480, 4248)","(3480, 4248)","(68.0, 3476.0)","(0, 0)",MONOCHROME2,1,1
7afa1e20a54e,733e0fd1a7b5,7194fb62b105,7afa1e20a54e_7194fb62b105.png,"(2320, 2832)","(2320, 2832)","(93.0, 3295.0)","(0, 0)",MONOCHROME2,1,1
67c47116767a,10f802c42a82,71975a0a2b53,67c47116767a_71975a0a2b53.png,"(2801, 2798)","(2801, 2797)","(83.0, 3323.0)","(0, 0)",MONOCHROME2,1,1
